setname,name,region,version,alternative,parent_title,platform,series,homebrew,bootleg,year,manufacturer,category,linebreak1,resolution,rotation,flip,linebreak2,players,move_inputs,special_controls,num_buttons
blktiger,Black Dragon [bl],,,yes,Black Tiger,Capcom CPS-0,,no,yes,1987,Capcom,Platform,,15kHz,horizontal,n/a,,2 (alternating),8-way,,2
blkhole,Black Hole,,,no,,,,no,no,1981,TDS &amp; MINTS,Shooter - Vertical,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
blktiger,Black Tiger,,,no,,Capcom CPS-0,,no,no,1987,Capcom,Platform,,15kHz,horizontal,n/a,,2 (alternating),8-way,,2
blktiger,Black Tiger (Older),,Older,yes,Black Tiger,Capcom CPS-0,,no,no,1987,Capcom,Platform,,15kHz,horizontal,n/a,,2 (alternating),8-way,,2
blktiger,Black Tiger (Set 1) [bl],,Set 1,yes,Black Tiger,Capcom CPS-0,,no,yes,1987,Capcom,Platform,,15kHz,horizontal,n/a,,2 (alternating),8-way,,2
blktiger,Black Tiger (Set 2) [bl],,Set 2,yes,Black Tiger,Capcom CPS-0,,no,yes,1987,Capcom,Platform,,15kHz,horizontal,n/a,,2 (alternating),8-way,,2
blktiger,Black Tiger- Black Dragon (Mixed) [bl],,Mixed,yes,Black Tiger,Capcom CPS-0,,no,yes,1987,Capcom,Platform,,15kHz,horizontal,n/a,,2 (alternating),8-way,,2
bwidow,Black Widow,,,no,,,,no,no,1982,Atari,Shooter - Tube,,31kHz,horizontal,,,1,8-way,twin stick,4
arkblock,"Block (Game Corporation, Set 1) [bl]",,"Game Corporation, Set 1",yes,Arkanoid,,,no,yes,1986,Taito / Game Corporation,Ball and Paddle,,15kHz,vertical (cw),yes,,2 (alternating),,spinner,0
arkbloc2,"Block (Game Corporation, Set 2) [bl]",,"Game Corporation, Set 2",yes,Arkanoid,,,no,yes,1986,Taito / Game Corporation,Ball and Paddle,,15kHz,vertical (cw),yes,,2 (alternating),,spinner,0
blockgal,Block Gal,,,no,,Sega System 1,,no,no,1987,Sega,Ball and Paddle,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,spinner,0
blueshrk,Blue Shark,,,no,,,,no,no,1978,Midway,Shooter - Gallery,,15kHz,horizontal,,,1,,positional,1
boblbobl,Bobble Bobble (Bubble Bobble) [bl],,Bubble Bobble,yes,Bubble Bobble,,Bubble Bobble,no,yes,1986,Taito,Puzzle - Platform,,15kHz,horizontal,n/a,,2 (simultaneous),2-way horizontal,,2
bodyslam,"Body Slam (World, 317-0015)",World,317-0015,no,,Sega System 16A,,no,no,1986,Sega,Sports,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,3
bombjack,Bomb Jack,,,no,,,,no,no,1984,Tehkan,Puzzle - Platform,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,1
bombjacks01,Bomb Jack (Chinese) [hb],,Chinese,yes,Bomb Jack,,,yes,no,1984,Tehkan,Puzzle - Platform,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
bmbjckgr,Bomb Jack (Greek) [hb],,Greek,yes,Bomb Jack,,,yes,no,1984,Tehkan,Puzzle - Platform,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
bombjred,Bomb Jack (Red) [hb],,Red,yes,Bomb Jack,,,yes,no,1984,Tehkan,Puzzle - Platform,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
bombjack2,Bomb Jack (Set 2),,Set 2,yes,Bomb Jack,,,no,no,1984,Tehkan,Puzzle - Platform,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
bombjckb,Bomb Jack [bl],,,yes,Bomb Jack,,,no,yes,1984,Tehkan,Puzzle - Platform,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
boothill,Boot Hill,,,no,,,,no,no,1977,Dave Nutting Associates / Midway,Shooter - Multidirectional,,15kHz,horizontal,,,2 (alternating),8-way,,1
botanic,"Botanic (English, Spanish, Set 1)",,"English, Spanish, Set 1",no,,,,no,no,1983,Itisa,Maze,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
botanicf,Botanic (FR),France,,yes,Botanic,,,no,no,1984,Itisa,Maze,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
brain,Brain,,,no,,Sega System 1,,no,no,1986,Sega / Coreland,Shooter - Horizontal,,15kHz,horizontal,,,2 (alternating),8-way,,2
brakman,Brakman [hb],,,yes,Pac-Man,,,yes,no,1980,Scott Lawrence,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
breakout,Breakout (TTL),,TTL,no,,,Breakout,no,no,1976,Atari,Ball and Paddle,,15kHz,vertical (cw),no,,2 (alternating),,rotary,0
bub68705,Bubble Bobble (68705) [bl],,68705,yes,Bubble Bobble,,Bubble Bobble,no,yes,1986,Taito,Puzzle - Platform,,15kHz,horizontal,n/a,,2 (simultaneous),2-way horizontal,,2
bublbobl,Bubble Bobble (68705) [bl],Japan,v0.1,no,,,Bubble Bobble,no,no,1986,Taito,Puzzle - Platform,,15kHz,horizontal,n/a,,2 (simultaneous),2-way horizontal,,2
bublboblb,Bubble Bobble (Bubble Bobble PCB) [bl],,Bubble Bobble PCB,yes,Bubble Bobble,,Bubble Bobble,no,yes,1986,Taito,Puzzle - Platform,,15kHz,horizontal,n/a,,2 (simultaneous),2-way horizontal,,2
bublbobl1,"Bubble Bobble (JP, v0.0)",Japan,v0.0,yes,Bubble Bobble,,Bubble Bobble,no,no,1986,Taito,Puzzle - Platform,,15kHz,horizontal,n/a,,2 (simultaneous),2-way horizontal,,2
bbredux,"Bubble Bobble (Redux, for BB PCB) [bl]",,"Redux, for BB PCB",yes,Bubble Bobble,,Bubble Bobble,no,yes,1986,Taito,Puzzle - Platform,,15kHz,horizontal,n/a,,2 (simultaneous),2-way horizontal,,2
bublboblp,Bubble Bobble (Tokio Prototype),,Tokio Prototype,yes,Bubble Bobble,,Bubble Bobble,no,no,1986,Taito,Puzzle - Platform,,15kHz,horizontal,n/a,,2 (simultaneous),2-way horizontal,,2
bublboblr1,"Bubble Bobble (US, v1.0)",USA,v1.0,yes,Bubble Bobble,,Bubble Bobble,no,no,1986,Taito,Puzzle - Platform,,15kHz,horizontal,n/a,,2 (simultaneous),2-way horizontal,,2
bublboblr,"Bubble Bobble (US, v5.1)",USA,v5.1,yes,Bubble Bobble,,Bubble Bobble,no,no,1986,Taito,Puzzle - Platform,,15kHz,horizontal,n/a,,2 (simultaneous),2-way horizontal,,2
bublcave10,Bubble Bobble- Lost Cave (v1.0) [hb],,v1.0,yes,Bubble Bobble,,Bubble Bobble,yes,no,1986,Taito,Puzzle - Platform,,15kHz,horizontal,n/a,,2 (simultaneous),2-way horizontal,,2
bublcave11,Bubble Bobble- Lost Cave (v1.1) [hb],,v1.1,yes,Bubble Bobble,,Bubble Bobble,yes,no,1986,Taito,Puzzle - Platform,,15kHz,horizontal,n/a,,2 (simultaneous),2-way horizontal,,2
boblcave,"Bubble Bobble- Lost Cave (v1.2, Bubble Bobble PCB) [hb]",,"v1.2, Bubble Bobble PCB",yes,Bubble Bobble,,Bubble Bobble,yes,no,1986,Taito,Puzzle - Platform,,15kHz,horizontal,n/a,,2 (simultaneous),2-way horizontal,,2
bublcave,Bubble Bobble- Lost Cave (v1.2) [hb],,v1.2,yes,Bubble Bobble,,Bubble Bobble,yes,no,1986,Taito,Puzzle - Platform,,15kHz,horizontal,n/a,,2 (simultaneous),2-way horizontal,,2
bubbles,Bubbles,,,no,,,,no,no,1982,Williams,Arena,,15kHz,horizontal,,,1,8-way,,0
bubblesp,Bubbles (Prototype),,Prototype,yes,Bubbles,,,no,no,1982,Williams,Arena,,15kHz,horizontal,,,1,8-way,,0
bubblesr,Bubbles (Solid Red Label),,Solid Red Label,yes,Bubbles,,,no,no,1982,Williams,Arena,,15kHz,horizontal,,,1,8-way,,0
bullfgt,Bull Fight (315-5056),,315-5056,no,,Sega System 1,,no,no,1984,Sega,Arena,,15kHz,horizontal,,,2 (alternating),8-way,,2
bullet,Bullet (W),World,FD1094 317-0041,no,,Sega System 16B,,no,no,1987,Sega,Shooter - Multidirectional,,15kHz,horizontal,n/a,,3,8-way,,4
bnj,Bump 'n' Jump,,,yes,Burning Rubber,,,no,no,1982,Data East,Racing,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
bnjm,Bump 'n' Jump (Midway),,Midway,yes,Burning Rubber,,,no,no,1982,Data East / Midway,Racing,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
bnjr,Bump 'n' Jump (Reverse) [hb],,Reverse,yes,Burning Rubber,,,yes,no,1982,Data East,Racing,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
btime2,"Burger Time (Data East, Set 2)",,"Data East, Set 2",yes,Burger Time,,,no,no,1982,Data East,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
btime,Burger Time (Set 1),,Set 1,no,,,,no,no,1982,Data East,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
brubber,Burnin' Rubber,,,no,,,,no,no,1982,Data East,Racing,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
dinoa,"Cadillacs and Dinosaurs (AS, 930223)",Asia,930223,yes,Cadillacs and Dinosaurs,Capcom CPS-1.5,,no,no,1993,Capcom,Beat 'em Up,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,2
dinou,"Cadillacs and Dinosaurs (US, 930201)",USA,930201,yes,Cadillacs and Dinosaurs,Capcom CPS-1.5,,no,no,1993,Capcom,Beat 'em Up,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,2
dino,"Cadillacs and Dinosaurs (W, 930201)",World,930201,no,,Capcom CPS-1.5,,no,no,1993,Capcom,Beat 'em Up,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,2
dinoj,"Cadillacs- Kyouryuu Shin Seiki (JP, 930201)",Japan,930201,yes,Cadillacs and Dinosaurs,Capcom CPS-1.5,,no,no,1993,Capcom,Beat 'em Up,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,2
calipso,Calipso,,,no,,,,no,no,1982,Tago Electronics,Shooter - Multidirectional,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,1
candory,Candory (Ponpoko with Mario) [bl],,Ponpoko with Mario,yes,Ponpoko,,Mario,no,yes,1982,,Platform - Climb,,15kHz,horizontal,,,2 (alternating),2-way horizontal,,1
canyon,Canyon Bomber,,,no,,,,no,no,1977,Atari,Shooter - Gallery,,15kHz,horizontal,,,2 (simultaneous),,,1
cscluba,"Capcom Sports Club (AS, 970722)",Asia,970722,yes,Capcom Sports Club,Capcom CPS-2,,no,no,1997,Capcom,Sports,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,3
csclub1,"Capcom Sports Club (EU, 970722)",Europe,970722,yes,Capcom Sports Club,Capcom CPS-2,,no,no,1997,Capcom,Sports,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,3
csclub,"Capcom Sports Club (EU, 971017)",Europe,971017,no,,Capcom CPS-2,,no,no,1997,Capcom,Sports,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,3
csclubh,"Capcom Sports Club (HS, 970722)",Hispanic,970722,yes,Capcom Sports Club,Capcom CPS-2,,no,no,1997,Capcom,Sports,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,3
csclubjy,"Capcom Sports Club (JP, 970722, yellow case)",Japan,"970722, yellow case",yes,Capcom Sports Club,Capcom CPS-2,,no,no,1997,Capcom,Sports,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,3
csclubj,"Capcom Sports Club (JP, 970722)",Japan,970722,yes,Capcom Sports Club,Capcom CPS-2,,no,no,1997,Capcom,Sports,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,3
csclubj,"Capcom Sports Club (JP, 970722)",Japan,970722,yes,Capcom Sports Club,Capcom CPS-2,,no,no,1997,Capcom,Sports,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,3
capitol,Capitol,,,yes,Pleiades,,,no,no,1981,Universal Video Spiel,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
captcommj,"Captain Commando (JP, 911202)",Japan,911202,yes,Captain Commando,Capcom CPS-1,,no,no,1991,Capcom,Beat 'em Up,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,2
captcommjr1,"Captain Commando (JP, 920928)",Japan,920928,yes,Captain Commando,Capcom CPS-1,,no,no,1991,Capcom,Beat 'em Up,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,2
captcommu,"Captain Commando (US, 920928)",USA,920928,yes,Captain Commando,Capcom CPS-1,,no,no,1991,Capcom,Beat 'em Up,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,2
captcommr1,"Captain Commando (W, 911014)",World,911014,yes,Captain Commando,Capcom CPS-1,,no,no,1991,Capcom,Beat 'em Up,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,2
captcomm,"Captain Commando (W, 911202)",World,911202,no,,Capcom CPS-1,,no,no,1991,Capcom,Beat 'em Up,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,2
caractn,Car Action (Set 1),,Set 1,yes,Burning Rubber,,,no,no,1982,,Racing,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
caractn2,Car Action (Set 2),,Set 2,yes,Burning Rubber,,,no,no,1982,,Racing,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
cawingur1,"Carrier Air Wing (US, 901012)",USA,901012,yes,Carrier Air Wing,Capcom CPS-1,U.N. Squadron,no,no,1990,Capcom,Shooter - Horizontal,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,3
cawingu,"Carrier Air Wing (US, 901130)",USA,901130,yes,Carrier Air Wing,Capcom CPS-1,U.N. Squadron,no,no,1990,Capcom,Shooter - Horizontal,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,3
cawing,"Carrier Air Wing (W, 901012)",World,901012,no,,Capcom CPS-1,U.N. Squadron,no,no,1990,Capcom,Shooter - Horizontal,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,3
cawingr1,"Carrier Air Wing (W, 901990)",World,901990,yes,Carrier Air Wing,Capcom CPS-1,U.N. Squadron,no,no,1990,Capcom,Shooter - Horizontal,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,3
catacomb,Catacomb,,,no,,,,no,no,1982,MTM Games,Shooter - Vertical,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
caterpil,Caterpillar [hb],,,yes,Pac-Man,,,yes,no,1980,Phi,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
cemescry,Cemescary [hb],,,yes,Centipede,,,yes,no,1980,Atari,Shooter - Gallery,,15kHz,vertical (ccw),no,,1,,trackball,1
centiped1,Centipede (Rev 1),,Rev 1,yes,Centipede,,*pede,no,no,1980,Atari,Shooter - Gallery,,15kHz,vertical (ccw),no,,1,,trackball,1
centiped2,Centipede (Rev 2),,Rev 2,yes,Centipede,,*pede,no,no,1980,Atari,Shooter - Gallery,,15kHz,vertical (ccw),no,,1,,trackball,1
centiped3,Centipede (Rev 3),,Rev 3,yes,Centipede,,*pede,no,no,1980,Atari,Shooter - Gallery,,15kHz,vertical (ccw),no,,1,,trackball,1
centiped3,Centipede (Rev 3),,Rev 3,yes,Centipede,,*pede,no,no,1980,Atari,Shooter - Gallery,,15kHz,vertical (ccw),no,,1,,trackball,1
centiped,Centipede (Rev 4),,Rev 4,no,,,*pede,no,no,1980,Atari,Shooter - Gallery,,15kHz,vertical (ccw),no,,1,,trackball,1
centipdd,Centipede Dux [hb],,,yes,Centipede,,*pede,yes,no,1989,Atari,Shooter - Gallery,,15kHz,vertical (ccw),no,,1,,trackball,1
chikij,"Chiki Chiki Boys (JP, 900619)",Japan,900619,yes,Mega Twins,Capcom CPS-1,Mega Twins,no,no,1990,Capcom,Platform,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,3
chopliftbl,Choplifter (Bootleg),,,yes,Choplifter,Sega System 1,,no,yes,1985,Sega,Shooter - Horizontal,,15kHz,horizontal,,,2 (alternating),8-way,,2
chopliftu,Choplifter (Unprotected),,Unprotected,yes,Choplifter,Sega System 1,,no,no,1985,Sega,Shooter - Horizontal,,15kHz,horizontal,,,2 (alternating),8-way,,2
Clean Sweep,Clean Sweep (TTL),,TTL,no,,,,no,no,1974,Ramtek,Maze,,15kHz,vertical (cw),yes,,1,,rotary,0
clowns,Clowns,,,no,,,,no,no,1978,Midway,Ball and Paddle,,15kHz,horizontal,,,2 (alternating),,positional,0
ladybugb2,"Coccinelle (Lady Bug, Set 2) [bl]",,"Lady Bug, Set 2",yes,Lady Bug,,,no,yes,1981,Universal,Maze,,15kHz,vertical (ccw),no,,2 (alternating),4-way,,0
colony7,Colony 7 (Set 1),,Set 1,no,,,,no,no,1981,Taito,Shooter - Gallery,,15kHz,vertical (ccw),no,,1,8-way,,3
colony7a,Colony 7 (Set 2),,Set 2,yes,Colony 7,,,no,no,1981,Taito,Shooter - Gallery,,15kHz,vertical (ccw),no,,1,8-way,,3
commandou2,"Command (US, Set 2)",USA,Set 2,yes,Commando,Capcom CPS-0,Commando,no,no,1985,Capcom,Run 'n' Gun - Vertical,,15kHz,vertical (ccw),yes,,2 (alternating),8-way,,2
commando,Commando (W),World,,no,,Capcom CPS-0,Commando,no,no,1985,Capcom,Run 'n' Gun - Vertical,,15kHz,vertical (ccw),yes,,2 (alternating),8-way,,2
comdelux,Commando Deluxe [hb],World,,yes,Commando,Capcom CPS-0,Commando,yes,no,2002,Capcom,Run 'n' Gun - Vertical,,15kHz,vertical (ccw),yes,,2 (alternating),8-way,,2
comdlux1,Commando Deluxe Again [hb],,,yes,Commando,Capcom CPS-0,Commando,yes,no,1985,Capcom,Run 'n' Gun - Vertical,,15kHz,vertical (ccw),yes,,2 (alternating),8-way,,2
,Computer Space,,,no,,,,no,no,1971,Syzygy Engineering,Shooter - Multidirectional,,15kHz,horizontal,,,1,2-way horizontal,,2
contraj,Contra (Japan 1),,Japan 1,yes,Contra,,Contra,no,no,1987,Konami,Run 'n' Gun - Horizontal,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,2
contrabj,Contra (Japan 1) [bl],,Japan 1,yes,Contra,,Contra,no,yes,1987,Konami,Run 'n' Gun - Horizontal,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,2
contraj1,Contra (Japan 2),,Japan 2,yes,Contra,,Contra,no,no,1987,Konami,Run 'n' Gun - Horizontal,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,2
contrabj1,Contra (Japan 2) [bl],,Japan 2,yes,Contra,,Contra,no,yes,1987,Konami,Run 'n' Gun - Horizontal,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,2
contrabj,"Contra (Japan, Set 1) [bl]",,"Japan, Set 1",yes,Contra,,Contra,no,yes,1987,Konami,Run 'n' Gun - Horizontal,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,2
contrabj1,"Contra (Japan, Set 2) [bl]",,"Japan, Set 2",yes,Contra,,Contra,no,yes,1987,Konami,Run 'n' Gun - Horizontal,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,2
contraj,"Contra (JP, Set 1)",Japan,Set 1,yes,Contra,,Contra,no,no,1987,Konami,Run 'n' Gun - Horizontal,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,2
contraj1,"Contra (JP, Set 2)",Japan,Set 2,yes,Contra,,Contra,no,no,1987,Konami,Run 'n' Gun - Horizontal,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,2
contra1,"Contra (US-AS, Set 2)",USA - Asia,Set 2,yes,Contra,,Contra,no,no,1987,Konami,Run 'n' Gun - Horizontal,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,2
contrae,"Contra (US-AS, Set 3)",USA - Asia,Set 3,yes,Contra,,Contra,no,no,1987,Konami,Run 'n' Gun - Horizontal,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,2
contra1,"Contra (US, Set 2)",USA,Set 2,yes,Contra,,Contra,no,no,1987,Konami,Run 'n' Gun - Horizontal,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,2
contrae,"Contra (US, Set 3)",USA,Set 3,no,,,Contra,no,no,1987,Konami,Run 'n' Gun - Horizontal,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,2
contrab,Contra [bl],,,yes,Contra,,Contra,no,yes,1987,Konami,Run 'n' Gun - Horizontal,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,2
cavenger,Cosmic Avenger,,,no,,,,no,no,1981,Universal,Shooter - Horizontal,,15kHz,horizontal,,,2 (alternating),8-way,,2
cosmo,Cosmo,,,no,,,,no,no,1979,TDS &amp; MINTS,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,2
cottonu,"Cotton (US, Set 3)",USA,Set 3,yes,Cotton,Sega System 16B,Cotton,no,no,1991,Sega,Shooter - Horizontal,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,2
cotton,"Cotton (W, Set 4)",World,Set 4,no,Cotton,Sega System 16B,Cotton,no,no,1991,Sega,Shooter - Horizontal,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,2
crackhea,Crackhead [hb],,,yes,Mappy,,,yes,no,1980,Namco,Maze,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
crater,Crater Raider,,,no,,Midway MCR3,,no,no,1984,Bally,Shooter - Multidirectional,,15kHz,horizontal,,,1,2-way vertical,tilt,2
crbaloon,Crazy Balloon,,,no,,,,no,no,1980,Taito,Maze,,15kHz,vertical (ccw),no,,2 (alternating),8-way,,1
cclimber,Crazy Climber,,,no,,,,no,no,1980,Nichibutsu,Platform - Climb,,15kHz,horizontal,,,2 (alternating),8-way,twin stick,4
cclimbera,"Crazy Climber (US, Set 2)",USA,Set 2,yes,Crazy Climber,,,no,no,1980,Nichibutsu,Platform - Climb,,15kHz,horizontal,,,2 (alternating),8-way,twin stick,4
ckong,Crazy Kong (Kyoei),,Kyoei,no,,,Donkey Kong,no,no,1981,Falcon / Kyoei,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
ckongo,Crazy Kong (Orca Bootleg) [bl],,Orca Bootleg,yes,Crazy Kong,,Donkey Kong,no,yes,1981,Falcon,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
ckonga3,Crazy Kong Part II - 2 [hb],,,no,,,Donkey Kong,yes,no,1981,,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
ckongfix,Crazy Kong Part II (GFX Fix) [hb],,GFX Fix,yes,Crazy Kong,,Donkey Kong,yes,no,1981,Falcon,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
ckongpt2jeu,Crazy Kong Part II (Jeutal) [bl],,Jeutal,yes,Crazy Kong,,Donkey Kong,no,yes,1981,Falcon / Jeutel,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
ckongpt2j,Crazy Kong Part II (JP),Japan,,yes,Crazy Kong,,Donkey Kong,no,no,1981,Falcon,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
ckongpt2,Crazy Kong Part II (Set 1),,Set 1,no,,,Donkey Kong,no,no,1981,Falcon,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
ckonga2,Crazy Kong Part II (Set 1) [hb],,Set 1,yes,Crazy Kong,,Donkey Kong,yes,no,1981,Falcon,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
ckongpt2a,Crazy Kong Part II (Set 2),,Set 2,yes,Crazy Kong,,Donkey Kong,no,no,1981,Falcon,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
ckong3a,Crazy Kong Part II (Set 2) [hb],,Set 2,yes,Crazy Kong,,Donkey Kong,yes,no,1981,Falcon,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
ckongpt2b2,Crazy Kong Part II [bl],,,yes,Crazy Kong,,Donkey Kong,no,yes,1981,Falcon,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
crazypac,Crazy Pac [hb],,,yes,Pac-Man,,Pac-Man,yes,no,1980,Tim Appleton,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
crush2,Crush Roller (Set 2),,Set 2,no,,,,no,no,1981,"Alpha Denshi / Kural Esco Electric, Ltd.",Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
cybots,"Cyberbots- Fullmetal Madness (EU, 950424)",Europe,950424,no,,Capcom CPS-2,,no,no,1995,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,4
cybotsj,"Cyberbots- Fullmetal Madness (JP, 940524)",Japan,940524,yes,Cyberbots Fullmetal Madness,Capcom CPS-2,,no,no,1995,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,4
cybotsu,"Cyberbots- Fullmetal Madness (US, 950420)",USA,950420,yes,Cyberbots Fullmetal Madness,Capcom CPS-2,,no,no,1995,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,4
daimakair,"Daimakaimura (Japan Resale Ver.) (JP, Resale v2)",Japan,Resale v2,yes,Ghouls 'n Ghosts,Capcom CPS-0,Ghosts 'n,no,no,1988,Capcom,Platform,,15kHz,horizontal,n/a,,2 (alternating),4-way,,2
daimakair,"Daimakaimura (JP, Resale)",Japan,Resale,yes,Ghouls 'n Ghosts,Capcom CPS-0,Ghosts 'n,no,no,1988,Capcom,Platform,,15kHz,horizontal,n/a,,2 (alternating),4-way,,2
daimakai,Daimakaimura (JP),Japan,,no,,Capcom CPS-0,Ghosts 'n,no,no,1988,Capcom,Platform,,15kHz,horizontal,n/a,,2 (alternating),4-way,,2
dakkochn,Dakkochan House (MC-8123),World,MC-8123,no,,Sega System 1,,no,no,1987,Sega,Mahjong / Adult,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
dfeveron,Dangun Feveron,World,,no,,CAVE 68000,,no,no,1998,CAVE,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
,"Dangun Feveron (JP, v980917)",,,no,,,,,,,,,,15kHz,,,,,,,
darkplnt,Dark Planet,,,no,,,,no,no,1982,Stern,Shooter - Multidirectional,,15kHz,horizontal,,,1,2-way horizontal,,2
darkplnt,Dark Planet (no BKG),,no BKG,no,,,,no,no,1982,Stern,Shooter - Multidirectional,,15kHz,horizontal,,,1,2-way horizontal,,2
vsav,"Darkstalkers- Jedah's Damnation (EU, 970519, Aesthetic Mod v1.3) [hb]",Europe,"970519, Aesthetic Mod v1.3",yes,Vampire Savior- The Lord of Vampire,Capcom CPS-2,Darkstalkers,yes,no,1997,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
dstlka,"Darkstalkers- The Night Warriors (AS, 940705)",Asia,940705,yes,Darkstalkers- The Night Warriors,Capcom CPS-2,Darkstalkers,no,no,1994,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
dstlk,"Darkstalkers- The Night Warriors (EU, 940705)",Europe,940705,no,,Capcom CPS-2,Darkstalkers,no,no,1994,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
dstlkh,"Darkstalkers- The Night Warriors (HS, 940818)",Hispanic,940818,yes,Darkstalkers- The Night Warriors,Capcom CPS-2,Darkstalkers,no,no,1994,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
