setname,name,region,version,alternative,parent_title,platform,series,homebrew,bootleg,year,manufacturer,category,linebreak1,resolution,rotation,flip,linebreak2,players,move_inputs,special_controls,num_buttons
astrofl,Astro Flash (JP),Japan,,no,Astro Flash,Sega System E,,no,no,1986,Sega,Shooter - Flying Horizontal,,15kHz,horizontal,,,1,8-way,,2
astropd2,Astropede II [hb],World,,yes,Centipede,Atari Centipede based,,yes,no,1980,Atari,Shooter - Gallery,,15kHz,vertical (ccw),no,,1,,trackball,1
astroped,Astropede [hb],World,,yes,Centipede,Atari Centipede based,,yes,no,1980,Atari,Shooter - Gallery,,15kHz,vertical (ccw),no,,1,,trackball,1
atetris,Tetris,World,,no,,Atari 6502,Tetris,no,no,1988,Atari,Puzzle - Drop,,15kHz,horizontal,no,,2 (simultaneous),4-way,,1
atetrisa,Tetris (Set 2),World,Set 2,yes,Tetris,Atari 6502,Tetris,no,no,1988,Atari,Puzzle - Drop,,15kHz,vertical (ccw),no,,2 (simultaneous),4-way,,1
atetrisb,Tetris (Set 1) [bl],World,Set 1,yes,Tetris,Atari 6502,Tetris,no,yes,1988,Atari,Puzzle - Drop,,15kHz,vertical (ccw),no,,2 (simultaneous),4-way,,1
atetrisc,"Tetris (Cocktail, Set 1)",World,"Cocktail, Set 1",yes,Tetris,Atari 6502,Tetris,no,no,1989,Atari,Puzzle - Drop,,15kHz,vertical (ccw),no,,2 (simultaneous),4-way,,1
atetrisc2,"Tetris (Cocktail, Set 2)",World,"Cocktail, Set 2",yes,Tetris,Atari 6502,Tetris,no,no,1989,Atari,Puzzle - Drop,,15kHz,vertical (ccw),no,,2 (simultaneous),4-way,,1
athena,Athena,Japan,,no,Athena,SNK Triple Z80,,no,no,1986,SNK,Platform - Fighter Scrolling,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
athenab,Athena [bl],Japan,,yes,Athena,SNK Triple Z80,,no,yes,1986,SNK,Platform - Fighter Scrolling,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
athenaff,Athena (Flip Fix),Japan,,no,Athena,SNK Triple Z80,,no,no,1986,SNK,Platform - Fighter Scrolling,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
atlantis2,Battle of Atlantis,World,,no,Battle of Atlantis,Konami Scramble based,,no,no,1981,Comsoft,Shooter - Misc. Horizontal,,15kHz,vertical (cw),no,,2 (alternating),8-way,,2
atomicp,Atomic Point (KR),Korea,,no,Atomic Point,Sega System 16,,no,no,1990,Philko,Puzzle - Drop,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,1
attackfc,Attack Force,World,,no,Attack Force,Midway 8080,,no,no,1979,Electronic Games Systems,Shooter - Gallery,,15kHz,horizontal,,,1,2-way horizontal,,1
aurail,"Aurail (US, Set 3)",USA,"Set 3, unprotected",yes,Aurail,Sega System 16,,no,no,1990,Sega,Shooter - Driving Vertical,,15kHz,horizontal,n-a,,2 (alternating),8-way,n-a,3
aurail1,"Aurail (W, Set 2)",World,"Set 2, FD1089B 317-0168",yes,Aurail,Sega System 16,,no,no,1990,Sega,Shooter - Driving Vertical,,15kHz,horizontal,n-a,,2 (alternating),8-way,n-a,3
aurailj,"Aurail (JP, Set 1)",Japan,"Set 1, FD1089A 317-0167",yes,Aurail,Sega System 16,,no,no,1990,Sega,Shooter - Driving Vertical,,15kHz,horizontal,n-a,,2 (alternating),8-way,n-a,3
avefenix,"Ave Fenix (Electrogame, ES, Phoenix) [bl]",Spain,"Electrogame, Spanish, Phoenix",yes,Phoenix,Taito Unique,,no,yes,1980,Video Game,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
avefenixl,"Ave Fenix (Laguna, ES, Phoenix) [bl]",Spain,"Laguna, Spanish, Phoenix",yes,Phoenix,Taito Unique,,no,yes,1980,Laguna,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
avefenixrf,"Ave Fenix (Recreativos Franco, ES, Phoenix) [bl]",Spain,"Recreativos Franco, Spanish, Phoenix",yes,Phoenix,Taito Unique,,no,yes,1980,Recreativos Franco S.A.,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
avsp,"Alien vs. Predator (EU, 940520)",Europe,940520,yes,Alien vs. Predator,Capcom CPS-2,Alien,no,no,1994,Capcom,Fighter - 2.5D,,15kHz,horizontal,n-a,,3 (simultaneous),8-way,n-a,3
avspa,"Alien vs. Predator (AS, 940520)",Asia,940520,yes,Alien vs. Predator,Capcom CPS-2,Alien,no,no,1994,Capcom,Fighter - 2.5D,,15kHz,horizontal,n-a,,3 (simultaneous),8-way,n-a,3
avspd,"Alien vs. Predator (EU, Phoenix Edition) [bl]",Europe,Phoenix Edition,yes,Alien vs. Predator,Capcom CPS-2,Alien,no,yes,1994,Capcom,Fighter - 2.5D,,15kHz,horizontal,n-a,,3 (simultaneous),8-way,n-a,3
avsph,"Alien vs. Predator (HS, 940520)",Hispanic,940520,yes,Alien vs. Predator,Capcom CPS-2,Alien,no,no,1994,Capcom,Fighter - 2.5D,,15kHz,horizontal,n-a,,3 (simultaneous),8-way,n-a,3
avspj,"Alien vs. Predator (JP, 940520)",Japan,940520,no,Alien vs. Predator,Capcom CPS-2,Alien,no,no,1994,Capcom,Fighter - 2.5D,,15kHz,horizontal,n-a,,3 (simultaneous),8-way,n-a,3
avspu,"Alien vs. Predator (US, 940520)",USA,940520,yes,Alien vs. Predator,Capcom CPS-2,Alien,no,no,1994,Capcom,Fighter - 2.5D,,15kHz,horizontal,n-a,,3 (simultaneous),8-way,n-a,3
azurian,Azurian Attack,World,,no,Azurian Attack,Namco Galaxian based,,no,no,1982,Rait Electronics Ltd,Shooter - Field,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,2
baby2,Baby Pac-Man 2 (Alt) [hb],World,Alt,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Atari,Maze - Collect,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
baby3,Baby Pac-Man 3 (Alt) [hb],World,Alt,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Atari,Maze - Collect,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
baby4,Pac-Man (Baby Maze 4) [hb],World,Baby Maze 4,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Namco - Midway,Maze - Collect,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
baddudes,"Bad Dudes vs. Dragonninja (US, Rev. 1)",USA,Rev. 1,no,Bad Dudes vs. Dragonninja,Data East MEC-M1,,no,no,1988,Data East,Platform - Fighter Scrolling,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,2
bagman,Bagman,World,,no,Bagman,Taito Licensed ,,no,no,1982,Valadon Automation,Platform - Run Jump,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
bagmanj,Bagman (Taito),World,Taito,yes,Bagman,Taito Licensed ,,no,no,1982,Valadon Automation - Taito,Platform - Run Jump,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
bagmans,"Bagman (Stern, Set 1)",World,"Stern, Set 1",yes,Bagman,Taito Licensed ,,no,no,1982,Valadon Automation - Stern,Platform - Run Jump,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
bagmans2,"Bagman (Stern, Set 2)",World,"Stern, Set 2",yes,Bagman,Taito Licensed ,,no,no,1982,Valadon Automation - Stern,Platform - Run Jump,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
bagnard,Le Bagnard (Set 1),World,Set 1,yes,Bagman,Taito Licensed ,,no,no,1982,Valadon Automation,Platform - Run Jump,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
bagnarda,Le Bagnard (Set 2),World,Set 2,yes,Bagman,Taito Licensed ,,no,no,1982,Valadon Automation,Platform - Run Jump,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
bagnardi,"Le Bagnard (ES, Itisa)",Spain,Itisa,yes,Bagman,Taito Licensed ,,no,no,1982,Valadon Automation - Itisa,Platform - Run Jump,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
bagturbo,"Bagman Turbo (Stern, Set 1, Cheat) [hb]",World,"Stern, Set 1, Cheat",yes,Bagman,Taito Licensed ,,yes,no,1982,Valadon Automation,Platform - Run Jump,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
ballbomb,Balloon Bomber,World,,no,Balloon Bomber,Taito 8080,,no,no,1980,Taito,Shooter - Gallery,,15kHz,vertical (ccw),yes,,2 (alternating),2-way horizontal,,1
bandit,Bandit (US),USA,,no,Bandit,Data East MEC-M1,,no,no,1989,Data East,Driving - Race,,15kHz,vertical (cw),,,2 (alternating),8-way,,2
bankp,Bank Panic,World,,no,Bank Panic,Sega Z80,Bank Panic,no,no,1984,Sega-Sanritsu,Shooter - 1st Person,,15kHz,horizontal,,,2 (alternating),2-way,,3
batcir,"Battle Circuit (EU, 970319)",Europe,970319,no,Battle Circuit,Capcom CPS-2,,no,no,1997,Capcom,Fighter - 2.5D,,15kHz,horizontal,n-a,,4 (simultaneous),8-way,n-a,2
batcira,"Battle Circuit (AS, 970319)",Asia,970319,yes,Battle Circuit,Capcom CPS-2,,no,no,1997,Capcom,Fighter - 2.5D,,15kHz,horizontal,n-a,,4 (simultaneous),8-way,n-a,2
batcird,"Battle Circuit (EU, Phoenix Edition) [bl]",Europe,Phoenix Edition,yes,Battle Circuit,Capcom CPS-2,,no,no,1997,Capcom,Fighter - 2.5D,,15kHz,horizontal,n-a,,4 (simultaneous),8-way,n-a,2
batcirj,"Battle Circuit (JP, 970319)",Japan,970319,yes,Battle Circuit,Capcom CPS-2,,no,no,1997,Capcom,Fighter - 2.5D,,15kHz,horizontal,n-a,,4 (simultaneous),8-way,n-a,2
batrider,Armed Police Batrider (EU) ,Europe,Fri Feb 13 1998,yes,Armed Police Batrider,Toaplan 2,,no,no,1998,Raizing - Eighting,Shooter - Flying Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
batriderc,Armed Police Batrider (CN) ,China,Fri Feb 13 1998,yes,Armed Police Batrider,Toaplan 2,,no,no,1998,Raizing - Eighting,Shooter - Flying Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
batriderhk,Armed Police Batrider (HK) ,Hong Kong,Mon Dec 22 1997,yes,Armed Police Batrider,Toaplan 2,,no,no,1998,Raizing - Eighting,Shooter - Flying Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
batriderj,"Armed Police Batrider (JP, B version)",Japan,Fri Feb 13 1998,yes,Armed Police Batrider,Toaplan 2,,no,no,1998,Raizing - Eighting,Shooter - Flying Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
batriderja,"Armed Police Batrider (JP, older version)",Japan,Mon Dec 22 1997,yes,Armed Police Batrider,Toaplan 2,,no,no,1998,Raizing - Eighting,Shooter - Flying Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
batriderk,Armed Police Batrider (KR),Korea,Fri Feb 13 1998,yes,Armed Police Batrider,Toaplan 2,,no,no,1998,Raizing - Eighting,Shooter - Flying Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
batridert,Armed Police Batrider (TW),Taiwan,Mon Dec 22 1997,yes,Armed Police Batrider,Toaplan 2,,no,no,1998,Raizing - Eighting,Shooter - Flying Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
batrideru,Armed Police Batrider (US),USA,Fri Feb 13 1998,no,Armed Police Batrider,Toaplan 2,,no,no,1998,Raizing - Eighting,Shooter - Flying Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
battles2,Battles (Set 2),World,Set 2,yes,Xevious,Namco Galaga based,,no,no,1982,,Shooter - Flying Vertical,,15kHz,vertical (cw),no,,2 (alternating),8-way,,2
battroad,The Battle-Road,World,,no,,Irem M62,,no,no,1984,Irem,Shooter - Driving Vertical,,15kHz,vertical (cw),,,2 (alternating),8-way,,2
bayroute,"Bay Route (W, Set 3)",World,"Set 3, FD1094 317-0116",no,Bay Route,Sega System 16,,no,no,1989,Sunsoft - Sega,Platform - Shooter Scrolling,,15kHz,horizontal,,,2 (simultaneous),8-way,,
bayroute1,"Bay Route (US, Set 1, unprotected)",USA,"Set 1, unprotected",yes,Bay Route,Sega System 16,,no,no,1989,Sunsoft - Sega,Platform - Shooter Scrolling,,15kHz,horizontal,,,2 (simultaneous),8-way,,
bayroutej,"Bay Route (JP, Set 2)",Japan,"Set 2, 317-0115",yes,Bay Route,Sega System 16,,no,no,1989,Sunsoft - Sega,Platform - Shooter Scrolling,,15kHz,horizontal,,,2 (simultaneous),8-way,,
bbakraid,Battle Bakraid - Unlimited Version (US),USA,Tue Jun 8 1999,no,Battle Bakraid,Toaplan 2,,no,no,1999,Eighting,Shooter - Flying Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
bbakraidc,Battle Bakraid - Unlimited Version (CN),China,Tue Jun 8 1999,yes,Battle Bakraid,Toaplan 2,,no,no,1999,Eighting,Shooter - Flying Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
bbakraidj,Battle Bakraid - Unlimited Version (JP),Japan,Tue Jun 8 1999,yes,Battle Bakraid,Toaplan 2,,no,no,1999,Eighting,Shooter - Flying Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
bbakraidja,Battle Bakraid (JP),Japan,Wed Apr 7 1999,yes,Battle Bakraid,Toaplan 2,,no,no,1999,Eighting,Shooter - Flying Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
bbredux,"Bubble Bobble (Redux, for BB PCB) [bl]",World,"Redux, for BB PCB",yes,Bubble Bobble,Taito Bubble Booble based,Bubble Bobble,no,yes,1986,Taito,Platform - Run Jump,,15kHz,horizontal,n-a,,2 (simultaneous),2-way horizontal,,2
bbros,Buster Bros. (US),USA,,yes,Pang,Capcom Mitchell,Pang!,no,no,1989,Mitchell,Shooter - 3rd Person,,15kHz,horizontal,,,2 (simultaneous),4-way,,2
beastfp,Beastie Feastie (Pac-Man Conversion),World,Pac-Man Conversion,no,Beastie Feastie,Namco Pac-Man hardware,,no,no,1984,Epos Corporation,Platform - Run Jump,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,2
berzerk,Berzerk,World,,no,Berzerk,Stern based,,no,no,1980,Stern,Maze - Shooter Small,,15kHz,horizontal,,,2 (alternating),8-way,,1
berzerka,Berzerk (Rev RC31),World,Rev RC31,yes,Berzerk,Stern based,,no,no,1980,Stern,Maze - Shooter Small,,15kHz,horizontal,,,2 (alternating),8-way,,1
berzerkb,Berzerk (Rev RC28),World,Rev RC28,yes,Berzerk,Stern based,,no,no,1980,Stern,Maze - Shooter Small,,15kHz,horizontal,,,2 (alternating),8-way,,1
berzerkf,"Berzerk (FR Speech, Rev RC31)",France,"French Speech, Rev RC31",yes,Berzerk,Stern based,,no,no,1980,Stern,Maze - Shooter Small,,15kHz,horizontal,,,2 (alternating),8-way,,1
berzerkg,"Berzerk (DE Speech, Rev RC31)",Germany,"German Speech, Rev RC31",yes,Berzerk,Stern based,,no,no,1980,Stern,Maze - Shooter Small,,15kHz,horizontal,,,2 (alternating),8-way,,1
berzerks,"Berzerk (ES Speech, Rev RC32)",Spain,"Spanish Speech, Rev RC32",yes,Berzerk,Stern based,,no,no,1980,Stern,Maze - Shooter Small,,15kHz,horizontal,,,2 (alternating),8-way,,1
bgaregga,Battle Garegga (EU- US - JP - AS),Japan,(EU- US - JP - AS) (Sat Feb 3 1996),no,Battle Garegga,Toaplan 2,,no,no,1996,Raizing - Eighting,Shooter - Flying Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
bgareggacn,Battle Garegga - Type 2 (DK- CN),World,Type 2 (DK- CN) (Tue Apr 2 1996),yes,Battle Garegga,Toaplan 2,,no,no,1996,Raizing - Eighting,Shooter - Flying Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
bgareggahk,Battle Garegga (AT- HK),World,(AT- HK) (Sat Feb 3 1996),yes,Battle Garegga,Toaplan 2,,no,no,1996,Raizing - Eighting,Shooter - Flying Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
bgaregganv,Battle Garegga - New Version (AT- HK),World,New Version (AT- HK) (Sat Mar 2 1996),yes,Battle Garegga,Toaplan 2,,no,no,1996,Raizing - Eighting,Shooter - Flying Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
bgareggat,Battle Garegga (Location Test),World,(Wed Jan 17 1996),yes,Battle Garegga,Toaplan 2,,no,no,1996,Raizing - Eighting,Shooter - Flying Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
bgareggat2,Battle Garegga - Type 2 (EU - US - JP - AS),Japan,Type 2 (EU - US - JP - AS) (Sat Mar 2 1996),yes,Battle Garegga,Toaplan 2,,no,no,1996,Raizing - Eighting,Shooter - Flying Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
bgareggatw,Battle Garegga (TW- DE),Taiwan,(TW- DE) (Thu Feb 1 1996),yes,Battle Garegga,Toaplan 2,,no,no,1996,Raizing - Eighting,Shooter - Flying Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
bgareggz,Battle Garegga (Zakk roms) (EU- US - JP - AS) [hb],World,(Zakk roms) (EU- US - JP - AS) (Sat Feb 3 1996),yes,Battle Garegga,Toaplan 2,,no,no,1996,Raizing - Eighting,Shooter - Flying Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
bigfghtr,Tatakae! Big Fighter,World,,no,Tatakae! Big Fighter,Nichibutsu M68000 (Armed F),,no,no,1989,Nichibutsu,Shooter - Walking,,15kHz,horizontal,,,2 (alternating),8-way,,2
bigkong,Big Kong,World,,no,Big Kong,Donkey Kong hardware,Donkey Kong,no,no,1981,Falcon,Platform - Run Jump,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
bilyard,Billiard,World,,no,Billiard,TIAMC1,,no,no,1988,Terminal,Sports - Pool,,15kHz,horizontal,,,1,2-way horizontal,,1
bionicc,Bionic Commando,World,,no,Bionic Commando,Capcom CPS-0,,no,no,1987,Capcom,Platform - Shooter Scrolling,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
bionicc1,"Bionic Commando (US, Set 1)",USA,Set 1,yes,Bionic Commando,Capcom CPS-0,,no,no,1987,Capcom,Platform - Shooter Scrolling,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
bionicc2,"Bionic Commando (US, Set 2)",USA,Set 2,yes,Bionic Commando,Capcom CPS-0,,no,no,1987,Capcom,Platform - Shooter Scrolling,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
bioniccbl,Bionic Commandos (Set 1) [bl],World,Set 1,yes,Bionic Commando,Capcom CPS-0,,no,yes,1987,Capcom,Platform - Shooter Scrolling,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
bioniccbl2,Bionic Commandos (Set 2) [bl],World,Set 2,yes,Bionic Commando,Capcom CPS-0,,no,yes,1987,Capcom,Platform - Shooter Scrolling,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
birdiy,Birdiy,World,,no,Birdiy,Namco Pac-Man hardware,,no,no,1983,Mama Top,Climbing - Tree - Plant,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,1
birdtry,"Birdie Try (JP, Rev 2, Rev 1 MCU)",Japan,,no,Birdie Try,Data East MEC-M1,,no,no,1988,Data East,Sports - Golf,,15kHz,vertical (ccw),,,2 (alternating),8-way,,2
birdtrya,"Birdie Try (JP, Rev 2)",Japan,,yes,Birdie Try,Data East MEC-M1,,no,no,1988,Data East,Sports - Golf,,15kHz,vertical (ccw),,,2 (alternating),8-way,,2
blasto,Blasto,World,,no,,Sega Blockade hardware,,no,no,1978,Gremlin,Maze - Shooter Small,,15kHz,horizontal,,,2 (simultaneous),,,
blkbustr,BlockBuster,Japan,,no,BlockBuster,Kiwako Mr. Jong hardware,BlockBuster,no,no,1983,Kiwako (ECI license),Puzzle - Maze,,15kHz,vertical (cw),,,2 (alternating),4-way,,1
blkdrgon,Black Dragon (JP),Japan,,yes,Black Tiger,Capcom CPS-0,,no,no,1987,Capcom,Platform - Fighter Scrolling,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
blkdrgonb,Black Dragon [bl],World,,yes,Black Tiger,Capcom CPS-0,,no,yes,1987,Capcom,Platform - Fighter Scrolling,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
blkhole,Black Hole,World,,no,Black Hole,Konami Z80,,no,no,1981,TDS &amp; MINTS,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
blktiger,Black Tiger,World,,no,Black Tiger,Capcom CPS-0,,no,no,1987,Capcom,Platform - Fighter Scrolling,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
blktigera,Black Tiger (Older),World,Older,yes,Black Tiger,Capcom CPS-0,,no,no,1987,Capcom,Platform - Fighter Scrolling,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
blktigerb1,Black Tiger (Set 1) [bl],World,Set 1,yes,Black Tiger,Capcom CPS-0,,no,yes,1987,Capcom,Platform - Fighter Scrolling,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
blktigerb2,Black Tiger (Set 2) [bl],World,Set 2,yes,Black Tiger,Capcom CPS-0,,no,yes,1987,Capcom,Platform - Fighter Scrolling,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
blktigerb3,Black Tiger- Black Dragon (Mixed) [bl],World,Mixed,yes,Black Tiger,Capcom CPS-0,,no,yes,1987,Capcom,Platform - Fighter Scrolling,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
block,"Block Block (W, 911219, Joystick)",World,,no,Block Block,Capcom Mitchell,Block Block,no,no,1991,Capcom,Ball &amp; Paddle - Breakout,,15kHz,vertical (ccw),,,2 (simultaneous),2-way horizontal,,2
blockade,Blockade,World,,no,,Sega Blockade hardware,,no,no,1976,Gremlin,Maze - Surround,,15kHz,horizontal,,,2 (simultaneous),,,
blockgal,Block Gal,World,,no,Block Gal,Sega System 1,,no,no,1987,Sega,Ball &amp; Paddle - Breakout [Mature],,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,spinner,0
blockj,"Block Block (JP, 910910)",Japan,,yes,Block Block,Capcom Mitchell,Block Block,no,no,1991,Capcom,Ball &amp; Paddle - Breakout,,15kHz,vertical (ccw),,,2 (simultaneous),2-way horizontal,,2
blockr1,"Block Block (W, 911106, Joystick)",World,,yes,Block Block,Capcom Mitchell,Block Block,no,no,1991,Capcom,Ball &amp; Paddle - Breakout,,15kHz,vertical (ccw),,,2 (simultaneous),2-way horizontal,,2
blockr2,"Block Block (W, 910910)",World,,yes,Block Block,Capcom Mitchell,Block Block,no,no,1991,Capcom,Ball &amp; Paddle - Breakout,,15kHz,vertical (ccw),,,2 (simultaneous),2-way horizontal,,2
blueshrk,Blue Shark,World,,no,Blue Shark,Midway 8080,,no,no,1978,Midway,Shooter - Gallery,,15kHz,horizontal,,,1,,positional,1
bmaster,Blade Master (W),World,,no,Blade Master,Irem M92,Blade Master,no,no,1991,Irem,Fighter - 2.5D,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
bmbjckgr,Bomb Jack (GR) [hb],Greece,Greek,yes,Bomb Jack,Tehkan hardware,,yes,no,1984,Tehkan,Platform - Run Jump,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
bnj,Bump 'n' Jump,World,,yes,Burning Rubber,Data East Burger Time hardware,,no,no,1982,Data East,Driving - Race,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
bnjm,Bump 'n' Jump (Midway),World,Midway,yes,Burning Rubber,Data East Burger Time hardware,,no,no,1982,Data East - Midway,Driving - Race,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
bnjr,Bump 'n' Jump (Reverse) [hb],World,Reverse,yes,Burning Rubber,Data East Burger Time hardware,,yes,no,1982,Data East,Driving - Race,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
boblbobl,Bobble Bobble (Bubble Bobble) [bl],World,Bubble Bobble,yes,Bubble Bobble,Taito Bubble Booble based,Bubble Bobble,no,yes,1986,Taito,Platform - Run Jump,,15kHz,horizontal,n-a,,2 (simultaneous),2-way horizontal,,2
boblcave,"Bubble Bobble- Lost Cave (v1.2, Bubble Bobble PCB) [hb]",World,"v1.2, Bubble Bobble PCB",yes,Bubble Bobble,Taito Bubble Booble based,Bubble Bobble,yes,no,1986,Taito,Platform - Run Jump,,15kHz,horizontal,n-a,,2 (simultaneous),2-way horizontal,,2
bodyslam,"Body Slam (W, 317-0015)",World,317-0015,no,Body Slam,Sega System 16,,no,no,1986,Sega,Sports - Wrestling,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
bombjack,Bomb Jack,World,,no,Bomb Jack,Tehkan hardware,,no,no,1984,Tehkan,Platform - Run Jump,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,1
bombjack2,Bomb Jack (Set 2),World,Set 2,yes,Bomb Jack,Tehkan hardware,,no,no,1984,Tehkan,Platform - Run Jump,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
bombjacks01,Bomb Jack (CN) [hb],China,Chinese,yes,Bomb Jack,Tehkan hardware,,yes,no,1984,Tehkan,Platform - Run Jump,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
bombjckb,Bomb Jack [bl],World,,yes,Bomb Jack,Tehkan hardware,,no,yes,1984,Tehkan,Platform - Run Jump,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
bombjred,Bomb Jack (Red) [hb],World,Red,yes,Bomb Jack,Tehkan hardware,,yes,no,1984,Tehkan,Platform - Run Jump,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
boothill,Boot Hill,World,,no,Boot Hill,Midway 8080,,no,no,1977,Dave Nutting Associates - Midway,Shooter - Versus,,15kHz,horizontal,,,2 (alternating),8-way,,1
