setname,name,region,version,alternative,parent_title,platform,series,homebrew,bootleg,year,manufacturer,category,linebreak1,resolution,rotation,flip,linebreak2,players,move_inputs,special_controls,num_buttons
atetrisc2,"Tetris (Cocktail, Set 2)",,"Cocktail, Set 2",yes,Tetris,Atari 6502,Tetris,no,no,1989,Atari,Puzzle,,15kHz,vertical (ccw),no,,2 (simultaneous),4-way,,1
athena,Athena,,,no,Athena,SNK Triple Z80,,no,no,1986,SNK,Action,,15kHz,vertical (cw),,,2 (simultaneous),8-way,,2
athenab,Athena (bootleg),,,yes,Athena,SNK Triple Z80,,no,yes,1986,SNK,Action,,15kHz,vertical (cw),,,2 (simultaneous),8-way,,2
atlantis2,Battle of Atlantis,,,no,Battle of Atlantis,Konami Scramble based,,no,no,1981,Comsoft,Shooter - Horizontal,,15kHz,vertical (cw),no,,2 (alternating),8-way,,2
atomicp,Atomic Point (Korea),Korea,,no,Atomic Point,Sega System 16,,no,no,1990,Philko,Puzzle,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,1
attackfc,Attack Force,,,no,Attack Force,Midway 8080,,no,no,1979,Electronic Games Systems,Shooter - Gallery,,15kHz,horizontal,,,1,2-way horizontal,,1
aurail,"Aurail (US, Set 3)",USA,"Set 3, unprotected",yes,Aurail,Sega System 16,,no,no,1990,Sega,Shooter - Multidirectional,,15kHz,horizontal,n-a,,2 (alternating),8-way,n-a,3
aurail1,"Aurail (W, Set 2)",World,"Set 2, FD1089B 317-0168",yes,Aurail,Sega System 16,,no,no,1990,Sega,Shooter - Multidirectional,,15kHz,horizontal,n-a,,2 (alternating),8-way,n-a,3
aurailj,"Aurail (JP, Set 1)",Japan,"Set 1, FD1089A 317-0167",yes,Aurail,Sega System 16,,no,no,1990,Sega,Shooter - Multidirectional,,15kHz,horizontal,n-a,,2 (alternating),8-way,n-a,3
avefenix,"Ave Fenix (Electrogame, Spanish, Phoenix) [bl]",Spain,"Electrogame, Spanish, Phoenix",yes,Phoenix,Taito Unique,,no,yes,1980,Video Game,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
avefenixl,"Ave Fenix (Laguna, Spanish, Phoenix) [bl]",Spain,"Laguna, Spanish, Phoenix",yes,Phoenix,Taito Unique,,no,yes,1980,Laguna,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
avefenixrf,"Ave Fenix (Recreativos Franco, Spanish, Phoenix) [bl]",Spain,"Recreativos Franco, Spanish, Phoenix",yes,Phoenix,Taito Unique,,no,yes,1980,Recreativos Franco S.A.,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
avsp,"Alien vs. Predator (EU, 940520)",Europe,940520,yes,Alien vs. Predator,Capcom CPS-2,Aliens,no,no,1994,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,3 (simultaneous),8-way,n-a,3
avspa,"Alien vs. Predator (AS, 940520)",Asia,940520,yes,Alien vs. Predator,Capcom CPS-2,Aliens,no,no,1994,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,3 (simultaneous),8-way,n-a,3
avspd,"Alien vs. Predator (EU, Phoenix Edition) [bl]",Europe,Phoenix Edition,yes,Alien vs. Predator,Capcom CPS-2,Aliens,no,yes,1994,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,3 (simultaneous),8-way,n-a,3
avsph,"Alien vs. Predator (HS, 940520)",Hispanic,940520,yes,Alien vs. Predator,Capcom CPS-2,Aliens,no,no,1994,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,3 (simultaneous),8-way,n-a,3
avspj,"Alien vs. Predator (JP, 940520)",Japan,940520,no,Alien vs. Predator,Capcom CPS-2,Aliens,no,no,1994,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,3 (simultaneous),8-way,n-a,3
avspu,"Alien vs. Predator (US, 940520)",USA,940520,yes,Alien vs. Predator,Capcom CPS-2,Aliens,no,no,1994,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,3 (simultaneous),8-way,n-a,3
azurian,Azurian Attack,,,no,Azurian Attack,Namco Galaxian based,,no,no,1982,Rait Electronics Ltd,Shooter - Multidirectional,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,2
baby2,Baby Pac-Man 2 (Alt) [hb],,Alt,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Atari,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
baby3,Baby Pac-Man 3 (Alt) [hb],,Alt,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Atari,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
baby4,Pac-Man (Baby Maze 4) [hb],,Baby Maze 4,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Namco - Midway,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
baddudes,"Bad Dudes vs. Dragonninja (US, Rev. 1)",USA,Rev. 1,no,Bad Dudes vs. Dragonninja,Data East MEC-M1,,no,no,1988,Data East,Platform,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,2
bagman,Bagman,,,no,Bagman,Taito Licensed ,,no,no,1982,Valadon Automation,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
bagmanj,Bagman (Taito),,Taito,yes,Bagman,Taito Licensed ,,no,no,1982,Valadon Automation - Taito,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
bagmans,"Bagman (Stern, Set 1)",,"Stern, Set 1",yes,Bagman,Taito Licensed ,,no,no,1982,Valadon Automation - Stern,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
bagmans2,"Bagman (Stern, Set 2)",,"Stern, Set 2",yes,Bagman,Taito Licensed ,,no,no,1982,Valadon Automation - Stern,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
bagnard,Le Bagnard (Set 1),,Set 1,yes,Bagman,Taito Licensed ,,no,no,1982,Valadon Automation,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
bagnarda,Le Bagnard (Set 2),,Set 2,yes,Bagman,Taito Licensed ,,no,no,1982,Valadon Automation,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
bagnardi,"Le Bagnard (ES, Itisa)",Spain,Itisa,yes,Bagman,Taito Licensed ,,no,no,1982,Valadon Automation - Itisa,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
bagturbo,"Bagman Turbo (Stern, Set 1, Cheat) [hb]",,"Stern, Set 1, Cheat",yes,Bagman,Taito Licensed ,,yes,no,1982,Valadon Automation,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
ballbomb,Balloon Bomber,,,no,Balloon Bomber,Taito 8080,,no,no,1980,Taito,Shooter - Gallery,,15kHz,vertical (ccw),yes,,2 (alternating),2-way horizontal,,1
bandit,Bandit (US),USA,,no,Bandit,Data East MEC-M1,,no,no,1989,Data East,Driving - Race,,15kHz,vertical,,,2 (alternating),8-way,,2
bankp,Bank Panic,World,,no,Bank Panic,Sega Z80,Bank Panic,no,no,1984,Sega-Sanritsu,Shooter,,15kHz,horizontal,,,2 (alternating),2-way,,3
batcir,"Battle Circuit (EU, 970319)",Europe,970319,no,Battle Circuit,Capcom CPS-2,,no,no,1997,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,4 (simultaneous),8-way,n-a,2
batcira,"Battle Circuit (AS, 970319)",Asia,970319,yes,Battle Circuit,Capcom CPS-2,,no,no,1997,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,4 (simultaneous),8-way,n-a,2
batcird,"Battle Circuit (EU, Phoenix Edition) [bl]",Europe,Phoenix Edition,yes,Battle Circuit,Capcom CPS-2,,no,no,1997,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,4 (simultaneous),8-way,n-a,2
batcirj,"Battle Circuit (JP, 970319)",Japan,970319,yes,Battle Circuit,Capcom CPS-2,,no,no,1997,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,4 (simultaneous),8-way,n-a,2
batrider,Armed Police Batrider (Europe) (Fri Feb 13 1998),Europe,,yes,Armed Police Batrider,Toaplan 2,,no,no,1998,Raizing - Eighting,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
batriderc,Armed Police Batrider (China) (Fri Feb 13 1998),World,,yes,Armed Police Batrider,Toaplan 2,,no,no,1998,Raizing - Eighting,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
batriderhk,Armed Police Batrider (Hong Kong) (Mon Dec 22 1997),World,,yes,Armed Police Batrider,Toaplan 2,,no,no,1998,Raizing - Eighting,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
batriderj,"Armed Police Batrider (Japan, B version) (Fri Feb 13 1998)",Japan,,yes,Armed Police Batrider,Toaplan 2,,no,no,1998,Raizing - Eighting,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
batriderja,Armed Police Batrider (Japan - older version) (Mon Dec 22 1997),Japan,,yes,Armed Police Batrider,Toaplan 2,,no,no,1998,Raizing - Eighting,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
batriderk,Armed Police Batrider (Korea) (Fri Feb 13 1998),Korea,,yes,Armed Police Batrider,Toaplan 2,,no,no,1998,Raizing - Eighting,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
batridert,Armed Police Batrider (Taiwan) (Mon Dec 22 1997),Taiwan,,yes,Armed Police Batrider,Toaplan 2,,no,no,1998,Raizing - Eighting,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
batrideru,Armed Police Batrider (USA) (Fri Feb 13 1998),USA,,no,Armed Police Batrider,Toaplan 2,,no,no,1998,Raizing - Eighting,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
battles2,Battles (Set 2),,Set 2,yes,Xevious,Namco Galaga based,,no,no,1982,,Shooter - Vertical,,15kHz,vertical (cw),no,,2 (alternating),8-way,,2
battroad,The Battle-Road,,,no,,Irem M62,,no,no,1984,Irem,Shooter - Vertical,,15kHz,vertical (cw),,,2 (alternating),8-way,,2
bayroute,"Bay Route (W, Set 3) (317-0116)",World,"Set 3, FD1094 317-0116",no,Bay Route,Sega System 16,,no,no,1989,Sunsoft - Sega,,,15kHz,horizontal,,,2 (simultaneous),8-way,,
bayroute1,"Bay Route (US, Set 1, unprotected)",USA,"Set 1, unprotected",yes,Bay Route,Sega System 16,,no,no,1989,Sunsoft - Sega,,,15kHz,horizontal,,,2 (simultaneous),8-way,,
bayroutej,"Bay Route (JP, Set 2, 317-0115)",Japan,"Set 1, FD1094 317-0115",yes,Bay Route,Sega System 16,,no,no,1989,Sunsoft - Sega,,,15kHz,horizontal,,,2 (simultaneous),8-way,,
bbakraid,Battle Bakraid - Unlimited Version (USA) (Tue Jun 8 1999),USA,,no,Battle Bakraid,Toaplan 2,,no,no,1999,Eighting,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
bbakraidc,Battle Bakraid - Unlimited Version (China) (Tue Jun 8 1999),World,,yes,Battle Bakraid,Toaplan 2,,no,no,1999,Eighting,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
bbakraidj,Battle Bakraid - Unlimited Version (Japan) (Tue Jun 8 1999),Japan,,yes,Battle Bakraid,Toaplan 2,,no,no,1999,Eighting,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
bbakraidja,Battle Bakraid (Japan) (Wed Apr 7 1999),Japan,,yes,Battle Bakraid,Toaplan 2,,no,no,1999,Eighting,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
bbredux,"Bubble Bobble (Redux, for BB PCB) [bl]",,"Redux, for BB PCB",yes,Bubble Bobble,Taito Bubble Booble based,Bubble Bobble,no,yes,1986,Taito,Puzzle - Platform,,15kHz,horizontal,n-a,,2 (simultaneous),2-way horizontal,,2
bbros,Buster Bros. (USA),USA,,yes,Pang,Capcom Mitchell,Pang!,no,no,1989,Mitchell,Puzzle - Platform,,15kHz,horizontal,,,2 (simultaneous),4-way,,2
beastfp,Beastie Feastie (Pac-Man Conversion),,Pac-Man Conversion,no,Beastie Feastie,Namco Pac-Man hardware,,no,no,1984,Epos Corporation,Platform - Climb,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,2
berzerk,Berzerk,,,no,Berzerk,Stern based,,no,no,1980,Stern,Shooter - Multidirectional,,15kHz,horizontal,,,2 (alternating),8-way,,1
berzerka,Berzerk (Rev RC31),,Rev RC31,yes,Berzerk,Stern based,,no,no,1980,Stern,Arena,,15kHz,horizontal,,,2 (alternating),8-way,,1
berzerkb,Berzerk (Rev RC28),,Rev RC28,yes,Berzerk,Stern based,,no,no,1980,Stern,Arena,,15kHz,horizontal,,,2 (alternating),8-way,,1
berzerkf,"Berzerk (FR, Speech, Rev RC31)",France,"Speech, Rev RC31",yes,Berzerk,Stern based,,no,no,1980,Stern,Arena,,15kHz,horizontal,,,2 (alternating),8-way,,1
berzerkg,"Berzerk (German Speech, Rev RC31)",,"German Speech, Rev RC31",yes,Berzerk,Stern based,,no,no,1980,Stern,Arena,,15kHz,horizontal,,,2 (alternating),8-way,,1
berzerks,"Berzerk (Spanish Speech, Rev RC32)",Spain,"Spanish Speech, Rev RC32",yes,Berzerk,Stern based,,no,no,1980,Stern,Arena,,15kHz,horizontal,,,2 (alternating),8-way,,1
bgaregga,Battle Garegga (Europe - USA - Japan - Asia) (Sat Feb 3 1996),Japan,,no,Battle Garegga,Toaplan 2,,no,no,1996,Raizing - Eighting,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
bgareggacn,Battle Garegga - Type 2 (Denmark - China) (Tue Apr 2 1996),World,,yes,Battle Garegga,Toaplan 2,,no,no,1996,Raizing - Eighting,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
bgareggahk,Battle Garegga (Austria - Hong Kong) (Sat Feb 3 1996),World,,yes,Battle Garegga,Toaplan 2,,no,no,1996,Raizing - Eighting,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
bgaregganv,Battle Garegga - New Version (Austria - Hong Kong) (Sat Mar 2 1996),World,,yes,Battle Garegga,Toaplan 2,,no,no,1996,Raizing - Eighting,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
bgareggat,Battle Garegga (location test) (Wed Jan 17 1996),World,,yes,Battle Garegga,Toaplan 2,,no,no,1996,Raizing - Eighting,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
bgareggat2,Battle Garegga - Type 2 (Europe - USA - Japan - Asia) (Sat Mar 2 1996),Japan,,yes,Battle Garegga,Toaplan 2,,no,no,1996,Raizing - Eighting,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
bgareggatw,Battle Garegga (Taiwan - Germany) (Thu Feb 1 1996),Taiwan,,yes,Battle Garegga,Toaplan 2,,no,no,1996,Raizing - Eighting,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
bgareggz,Battle Garegga (Zakk roms) (Europe - USA - Japan - Asia) (Sat Feb 3 1996),World,,yes,Battle Garegga,Toaplan 2,,no,no,1996,Raizing - Eighting,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
bigfghtr,Tatakae! Big Fighter,,,no,Tatakae! Big Fighter,Nichibutsu M68000 (Armed F),,no,no,1989,Nichibutsu,Shooter - Horizontal,,15kHz,horizontal,,,2 (alternating),8-way,,2
bigkong,Big Kong,,,no,Big Kong,Donkey Kong hardware,Donkey Kong,no,no,1981,Falcon,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
bilyard,Billiard,,,no,Billiard,TIAMC1,,no,no,1988,Terminal,Sports,,15kHz,horizontal,,,1,2-way horizontal,,1
bionicc,Bionic Commando,,,no,Bionic Commando,Capcom CPS-0,,no,no,1987,Capcom,Platform,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
bionicc1,"Bionic Commando (US, Set 1)",USA,Set 1,yes,Bionic Commando,Capcom CPS-0,,no,no,1987,Capcom,Platform,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
bionicc2,"Bionic Commando (US, Set 2)",USA,Set 2,yes,Bionic Commando,Capcom CPS-0,,no,no,1987,Capcom,Platform,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
bioniccbl2,Bionic Commandos (Set 2) [bl],,Set 2,yes,Bionic Commando,Capcom CPS-0,,no,yes,1987,Capcom,Platform,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
birdiy,Birdiy,,,no,Birdiy,Namco Pac-Man hardware,,no,no,1983,Mama Top,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,1
birdtry,"Birdie Try (JP, Rev 2, Rev 1 MCU)",Japan,,no,Birdie Try,Data East MEC-M1,,no,no,1988,Data East,Sports - Golf,,15kHz,vertical,,,2 (alternating),8-way,,2
birdtrya,"Birdie Try (JP, Rev 2)",Japan,,yes,Birdie Try,Data East MEC-M1,,no,no,1988,Data East,Sports - Golf,,15kHz,vertical,,,2 (alternating),8-way,,2
blasto,Blasto,,,no,,Sega Blockade hardware,,no,no,1978,Gremlin,,,15kHz,horizontal,,,2 (simultaneous),,,
blkdrgon,Black Dragon (JP),Japan,,yes,Black Tiger,Capcom CPS-0,,no,no,1987,Capcom,Platform,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
blkdrgonb,Black Dragon [bl],,,yes,Black Tiger,Capcom CPS-0,,no,yes,1987,Capcom,Platform,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
blkhole,Black Hole,,,no,Black Hole,Konami Z80,,no,no,1981,TDS &amp; MINTS,Shooter - Vertical,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
blktiger,Black Tiger,,,no,Black Tiger,Capcom CPS-0,,no,no,1987,Capcom,Platform,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
blktigera,Black Tiger (Older),,Older,yes,Black Tiger,Capcom CPS-0,,no,no,1987,Capcom,Platform,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
blktigerb1,Black Tiger (Set 1) [bl],,Set 1,yes,Black Tiger,Capcom CPS-0,,no,yes,1987,Capcom,Platform,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
blktigerb2,Black Tiger (Set 2) [bl],,Set 2,yes,Black Tiger,Capcom CPS-0,,no,yes,1987,Capcom,Platform,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
blktigerb3,Black Tiger- Black Dragon (Mixed) [bl],,Mixed,yes,Black Tiger,Capcom CPS-0,,no,yes,1987,Capcom,Platform,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
block,"Block Block (W, 911219, Joystick)",World,,no,Block Block,Capcom Mitchell,Block Block,no,no,1991,Capcom,Paddle,,15kHz,vertical (ccw),,,2 (simultaneous),2-way horizontal,,2
blockade,Blockade,,,no,,Sega Blockade hardware,,no,no,1976,Gremlin,,,15kHz,horizontal,,,2 (simultaneous),,,
blockgal,Block Gal,,,no,Block Gal,Sega System 1,,no,no,1987,Sega,Ball and Paddle,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,spinner,0
blockj,"Block Block (JP, 910910)",Japan,,yes,Block Block,Capcom Mitchell,Block Block,no,no,1991,Capcom,Paddle,,15kHz,vertical (ccw),,,2 (simultaneous),2-way horizontal,,2
blockr1,"Block Block (W, 911106 Joystick)",World,,yes,Block Block,Capcom Mitchell,Block Block,no,no,1991,Capcom,Paddle,,15kHz,vertical (ccw),,,2 (simultaneous),2-way horizontal,,2
blockr2,"Block Block (W, 910910)",World,,yes,Block Block,Capcom Mitchell,Block Block,no,no,1991,Capcom,Paddle,,15kHz,vertical (ccw),,,2 (simultaneous),2-way horizontal,,2
blueshrk,Blue Shark,,,no,Blue Shark,Midway 8080,,no,no,1978,Midway,Shooter - Gallery,,15kHz,horizontal,,,1,,positional,1
bmaster,Blade Master (World),World,,no,Blade Master,Irem M92,Blade Master,no,no,1991,Irem,Shooter - Horizontal,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
bmbjckgr,Bomb Jack (Greek) [hb],Greece,Greek,yes,Bomb Jack,Tehkan hardware,,yes,no,1984,Tehkan,Puzzle - Platform,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
bnj,Bump 'n' Jump,,,yes,Burning Rubber,Data East Burger Time hardware,,no,no,1982,Data East,Racing,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
bnjm,Bump 'n' Jump (Midway),,Midway,yes,Burning Rubber,Data East Burger Time hardware,,no,no,1982,Data East - Midway,Racing,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
bnjr,Bump 'n' Jump (Reverse) [hb],,Reverse,yes,Burning Rubber,Data East Burger Time hardware,,yes,no,1982,Data East,Racing,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
boblbobl,Bobble Bobble (Bubble Bobble) [bl],,Bubble Bobble,yes,Bubble Bobble,Taito Bubble Booble based,Bubble Bobble,no,yes,1986,Taito,Puzzle - Platform,,15kHz,horizontal,n-a,,2 (simultaneous),2-way horizontal,,2
boblcave,"Bubble Bobble- Lost Cave (v1.2, Bubble Bobble PCB) [hb]",,"v1.2, Bubble Bobble PCB",yes,Bubble Bobble,Taito Bubble Booble based,Bubble Bobble,yes,no,1986,Taito,Puzzle - Platform,,15kHz,horizontal,n-a,,2 (simultaneous),2-way horizontal,,2
bodyslam,"Body Slam (W, 317-0015)",World,317-0015,no,Body Slam,Sega System 16,,no,no,1986,Sega,Sports,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
bombjack,Bomb Jack,,,no,Bomb Jack,Tehkan hardware,,no,no,1984,Tehkan,Puzzle - Platform,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,1
bombjack2,Bomb Jack (Set 2),,Set 2,yes,Bomb Jack,Tehkan hardware,,no,no,1984,Tehkan,Puzzle - Platform,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
bombjacks01,Bomb Jack (Chinese) [hb],China,Chinese,yes,Bomb Jack,Tehkan hardware,,yes,no,1984,Tehkan,Puzzle - Platform,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
bombjckb,Bomb Jack [bl],,,yes,Bomb Jack,Tehkan hardware,,no,yes,1984,Tehkan,Puzzle - Platform,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
bombjred,Bomb Jack (Red) [hb],,Red,yes,Bomb Jack,Tehkan hardware,,yes,no,1984,Tehkan,Puzzle - Platform,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
boothill,Boot Hill,,,no,Boot Hill,Midway 8080,,no,no,1977,Dave Nutting Associates - Midway,Shooter - Multidirectional,,15kHz,horizontal,,,2 (alternating),8-way,,1
botanic,"Botanic (English, Spanish, Set 1)",Spain,"English, Spanish, Set 1",no,Botanic,Taito Licensed ,,no,no,1983,Itisa,Maze,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
botanicf,Botanic (FR),France,,yes,Botanic,Taito Licensed ,,no,no,1984,Itisa,Maze,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
bouldash,Boulder Dash - Boulder Dash Part 2 (W),World,,no,Boulder Dash Part 2,Data East MEC-M1,Boulder Dash,no,no,1990,Data East,Maze - Digging,,15kHz,horizontal,,,2 (alternating),4-way,,2
bouldashj,Boulder Dash - Boulder Dash Part 2 (JP),Japan,,yes,Boulder Dash Part 2,Data East MEC-M1,Boulder Dash,no,no,1990,Data East,Maze - Digging,,15kHz,horizontal,,,2 (alternating),4-way,,2
brain,Brain,,,no,Brain,Sega System 1,,no,no,1986,Sega - Coreland,Shooter - Horizontal,,15kHz,horizontal,,,2 (alternating),8-way,,2
brakman,Brakman [hb],,,yes,Pac-Man,Namco Pac-Man hardware,,yes,no,1980,Scott Lawrence,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
breakout,Breakout (TTL),,TTL,no,Breakout,Atari Discrete hardware,Breakout,no,no,1976,Atari,Ball and Paddle,,15kHz,vertical (cw),no,,2 (alternating),,rotary,0
brubber,Burnin' Rubber,,,no,Burnin' Rubber,Data East Burger Time hardware,,no,no,1982,Data East,Racing,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
btime,Burger Time (Set 1),,Set 1,no,Burger Time,Data East Burger Time hardware,,no,no,1982,Data East,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
btime2,"Burger Time (Data East, Set 2)",,"Data East, Set 2",yes,Burger Time,Data East Burger Time hardware,,no,no,1982,Data East,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
bub68705,Bubble Bobble (68705) [bl],,68705,yes,Bubble Bobble,Taito Bubble Booble based,Bubble Bobble,no,yes,1986,Taito,Puzzle - Platform,,15kHz,horizontal,n-a,,2 (simultaneous),2-way horizontal,,2
bubbles,Bubbles,,,no,Bubbles,Williams 1st Generation,,no,no,1982,Williams,Arena,,15kHz,horizontal,,,1,8-way,,0
bubblesp,Bubbles (Prototype),,Prototype,yes,Bubbles,Williams 1st Generation,,no,no,1982,Williams,Arena,,15kHz,horizontal,,,1,8-way,,0
bubblesr,Bubbles (Solid Red Label),,Solid Red Label,yes,Bubbles,Williams 1st Generation,,no,no,1982,Williams,Arena,,15kHz,horizontal,,,1,8-way,,0
bublbobl,"Bubble Bobble (JP, Ver 0.1)",Japan,v0.1,no,Bubble Bobble,Taito Bubble Booble based,Bubble Bobble,no,no,1986,Taito,Puzzle - Platform,,15kHz,horizontal,n-a,,2 (simultaneous),2-way horizontal,,2
bublbobl1,"Bubble Bobble (JP, v0.0)",Japan,v0.0,yes,Bubble Bobble,Taito Bubble Booble based,Bubble Bobble,no,no,1986,Taito,Puzzle - Platform,,15kHz,horizontal,n-a,,2 (simultaneous),2-way horizontal,,2
bublboblb,Bubble Bobble (Bubble Bobble PCB) [bl],,Bubble Bobble PCB,yes,Bubble Bobble,Taito Bubble Booble based,Bubble Bobble,no,yes,1986,Taito,Puzzle - Platform,,15kHz,horizontal,n-a,,2 (simultaneous),2-way horizontal,,2
